file,initial_status,initial_error,ai_suggestion,ai_explanation,fixed_file,final_status,final_output,ai_used,ai_applied,status,timestamp,issue_type,severity,ai_confidence,execution_time
buggy8_api_call.py,failed,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy8_api_call.py"", line 9, in <module>
    print(get_user_data(1))
          ^^^^^^^^^^^^^^^^
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy8_api_call.py"", line 7, in get_user_data
    return response.json()[""non_existent_key""]
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
KeyError: 'non_existent_key'
","The following error occurred:
Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy8_api_call.py"", line 9, in <module>
    print(get_user_data(1))
          ^^^^^^^^^^^^^^^^
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy8_api_call.py"", line 7, in get_user_data
    return response.json()[""non_existent_key""]
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
KeyError: 'non_existent_key'


Code possibly responsible:

import requests

def get_user_data(user_id):
    url = f""https://jsonplaceholder.typicode.com/users/{user_id}""
    response = requests.get(url)
    return response.json()[""non_existent_key""]

print(get_user_data(1))

File: C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy8_api_call.py
Line: 9

Suggest one code fix (with corrected lines) and explain why it solves the issue.",This fix was generated after analyzing traceback context and mapping common Python error-resolution patterns.,buggy_examples\buggy8_api_call_fixed.py,failed_after_fix,"  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy8_api_call_fixed.py"", line 1
    The following error occurred:
        ^^^^^^^^^
SyntaxError: invalid syntax
",,,nan,2025-11-17 00:23:25.494944,,,,
buggy9_class_inheritance.py,failed,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy9_class_inheritance.py"", line 12, in <module>
    d.bark()
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy9_class_inheritance.py"", line 9, in bark
    super().speak(self)
TypeError: Animal.speak() takes 1 positional argument but 2 were given
","The following error occurred:
Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy9_class_inheritance.py"", line 12, in <module>
    d.bark()
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy9_class_inheritance.py"", line 9, in bark
    super().speak(self)
TypeError: Animal.speak() takes 1 positional argument but 2 were given


Code possibly responsible:

class Animal:
    def speak(self):
        print(""Animal speaks"")

class Dog(Animal):
    def bark(self):
        print(""Dog barks"")
        super().speak(self)

d = Dog()
d.bark()

File: C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy9_class_inheritance.py
Line: 12

Suggest one code fix (with corrected lines) and explain why it solves the issue.",This fix was generated after analyzing traceback context and mapping common Python error-resolution patterns.,buggy_examples\buggy9_class_inheritance_fixed.py,failed_after_fix,"  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy9_class_inheritance_fixed.py"", line 1
    The following error occurred:
        ^^^^^^^^^
SyntaxError: invalid syntax
",,,nan,2025-11-17 00:23:25.494944,,,,
buggy3_name_error.py,failed,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy3_name_error.py"", line 5, in <module>
    show_name()
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy3_name_error.py"", line 3, in show_name
    print(username)
          ^^^^^^^^
NameError: name 'username' is not defined
",,"AI analyzed the error and generated a corrected version, saved separately.",,failed_after_fix,"Command '['C:\\Users\\prakh\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'fixed_examples\\buggy3_name_error.py']' timed out after 15 seconds",,1.0,nan,2025-11-17 00:23:25.494944,,,,
buggy4_import_error.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy5_file_handling.py,failed,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy5_file_handling.py"", line 5, in <module>
    print(read_data())
          ^^^^^^^^^^^
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy5_file_handling.py"", line 2, in read_data
    with open(""nonexistent_file.txt"", ""r"") as f:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'nonexistent_file.txt'
",,"AI analyzed the error and generated a corrected version, saved separately.",,failed_after_fix,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\fixed_examples\buggy5_file_handling.py"", line 5, in <module>
    print(read_data())
          ^^^^^^^^^^^
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\fixed_examples\buggy5_file_handling.py"", line 2, in read_data
    with open(""nonexistent_file.txt"", ""r"") as f:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'nonexistent_file.txt'
",,1.0,nan,2025-11-17 00:23:25.494944,,,,
buggy9_class_inheritance.py,,,,,,,"Dog barks
Animal speaks",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy1_syntax_error.py,,"  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy1_syntax_error.py"", line 1
    def add_numbers(a, b)
                         ^
SyntaxError: expected ':'
",,"AI analyzed the error and generated a corrected version, saved separately.",,passed_after_fix,,,,nan,2025-11-17 00:23:25.494944,,,,
buggy2_zero_division.py,,"  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy2_zero_division.py"", line 1
    def calculate_average(numbers)
                                  ^
SyntaxError: expected ':'
",,"AI analyzed the error and generated a corrected version, saved separately.",,passed_after_fix,0,,,nan,2025-11-17 00:23:25.494944,,,,
buggy3_name_error.py,,,,,,,,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy4_import_error.py,,,,,,,"(1, 100)",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy5_file_handling.py,,,,,,,dummy data,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy6_logic_error.py,,,,,,,True,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy7_type_error.py,,,,,,,222,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy8_api_call.py,,,,,,,"{'id': 1, 'name': 'Leanne Graham', 'username': 'Bret', 'email': 'Sincere@april.biz', 'address': {'street': 'Kulas Light', 'suite': 'Apt. 556', 'city': 'Gwenborough', 'zipcode': '92998-3874', 'geo': {'lat': '-37.3159', 'lng': '81.1496'}}, 'phone': '1-770-736-8031 x56442', 'website': 'hildegard.org', ",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy1_syntax_error.py,,,,,,,,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy8_api_call.py,,,,,,,"{'id': 1, 'name': 'Leanne Graham', 'username': 'Bret', 'email': 'Sincere@april.biz', 'address': {'street': 'Kulas Light', 'suite': 'Apt. 556', 'city': 'Gwenborough', 'zipcode': '92998-3874', 'geo': {'lat': '-37.3159', 'lng': '81.1496'}}, 'phone': '1-770-736-8031 x56442', 'website': 'hildegard.org', ",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy2_zero_division.py,,,,,,,0,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy3_name_error.py,,,,,,,,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy4_import_error.py,,,,,,,"(1, 100)",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy5_file_handling.py,,,,,,,dummy data,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy6_logic_error.py,,,,,,,True,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy7_type_error.py,,,,,,,222,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy8_api_call.py,,,,,,,"{'id': 1, 'name': 'Leanne Graham', 'username': 'Bret', 'email': 'Sincere@april.biz', 'address': {'street': 'Kulas Light', 'suite': 'Apt. 556', 'city': 'Gwenborough', 'zipcode': '92998-3874', 'geo': {'lat': '-37.3159', 'lng': '81.1496'}}, 'phone': '1-770-736-8031 x56442', 'website': 'hildegard.org', ",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy9_class_inheritance.py,,,,,,,"Dog barks
Animal speaks",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy9_class_inheritance.py,,,,,,,"Dog barks
Animal speaks",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy7_type_error.py,,,,,,,222,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy6_logic_error.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy5_file_handling.py,failed,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy5_file_handling.py"", line 5, in <module>
    print(read_data())
          ^^^^^^^^^^^
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy5_file_handling.py"", line 2, in read_data
    with open(""nonexistent_file.txt"", ""r"") as f:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'nonexistent_file.txt'
",,"AI analyzed the error and generated a corrected version, saved separately.",,failed_after_fix,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\fixed_examples\buggy5_file_handling.py"", line 5, in <module>
    print(read_data())
          ^^^^^^^^^^^
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\fixed_examples\buggy5_file_handling.py"", line 2, in read_data
    with open(""nonexistent_file.txt"", ""r"") as f:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'nonexistent_file.txt'
",,1.0,nan,2025-11-17 00:23:25.494944,,,,
buggy7_type_error.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy8_api_call.py,failed,"  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy8_api_call.py"", line 3
    def get_user_data(user_id)
                              ^
SyntaxError: expected ':'
",,"AI analyzed the error and generated a corrected version, saved separately.",,passed,"{'id': 1, 'name': 'Leanne Graham', 'username': 'Bret', 'email': 'Sincere@april.biz', 'address': {'street': 'Kulas Light', 'suite': 'Apt. 556', 'city': 'Gwenborough', 'zipcode': '92998-3874', 'geo': {'lat': '-37.3159', 'lng': '81.1496'}}, 'phone': '1-770-736-8031 x56442', 'website': 'hildegard.org', 'company': {'name': 'Romaguera-Crona', 'catchPhrase': 'Multi-layered client-server neural-net', 'bs': 'harness real-time e-markets'}}",,1.0,nan,2025-11-17 00:23:25.494944,,,,
buggy9_class_inheritance.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy10_complex_combination.py,failed,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy10_complex_combination.py"", line 11, in <module>
    result = process_data(numbers)
             ^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy10_complex_combination.py"", line 5, in process_data
    with open(""config.json"") as f:
         ^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'config.json'
",,"AI analyzed the error and generated a corrected version, saved separately.",,failed_after_fix,"Traceback (most recent call last):
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\fixed_examples\buggy10_complex_combination.py"", line 11, in <module>
    result = process_data(numbers)
             ^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\fixed_examples\buggy10_complex_combination.py"", line 5, in process_data
    with open(""config.json"") as f:
         ^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'config.json'
",,1.0,nan,2025-11-17 00:23:25.494944,,,,
buggy1_syntax_error.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy2_zero_division.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy3_name_error.py,failed,"Command '['C:\\Users\\prakh\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'buggy_examples\\buggy3_name_error.py']' timed out after 15 seconds",,"AI analyzed the error and generated a corrected version, saved separately.",,failed_after_fix,"Command '['C:\\Users\\prakh\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'fixed_examples\\buggy3_name_error.py']' timed out after 15 seconds",,1.0,nan,2025-11-17 00:23:25.494944,,,,
buggy4_import_error.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy6_logic_error.py,failed,"  File ""C:\Users\prakh\Downloads\ci-cd-pipeline\buggy_examples\buggy6_logic_error.py"", line 2
    if num % 2 == 1
                   ^
SyntaxError: expected ':'
",,"AI analyzed the error and generated a corrected version, saved separately.",,passed,True,,1.0,nan,2025-11-17 00:23:25.494944,,,,
buggy6_logic_error.py,,,,,,,True,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy7_type_error.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy8_api_call.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy9_class_inheritance.py,passed_initially,,,,,passed,,0.0,,nan,2025-11-17 00:23:25.494944,,,,
buggy1_syntax_error.py,,,,,,,,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy2_zero_division.py,,,,,,,0,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy3_name_error.py,,,,,,,,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy4_import_error.py,,,,,,,"(1, 100)",,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy5_file_handling.py,,,,,,,dummy data,,,passed_initially,2025-11-17 00:23:25.494944,,,,
buggy9_class_inheritance.py,,,,,,,"Dog barks
Animal speaks",,,passed_initially,2025-11-17 00:23:25.494944,,,,
